,inter_100k_ha,obitos_100k_ha,inter_10k_vei,obitos_10k_vei
2014,93.80988765466395,21.915239463241722,23.682547357065516,5.532558554384428
2015,91.44647463379732,19.17866216583399,22.25927843021614,4.668339405952053
2016,92.3664000937261,18.424270266134418,21.91169532680346,4.370712686437618
2017,92.87784704074011,17.39470211076634,21.46241490720178,4.0196055979278515
2018,93.4694325856412,15.992717327857903,20.898327495737494,3.5757256144472778
2019,95.69105454095553,15.516272230705036,20.739735879527515,3.3629411802744698
2020,94.03430817812448,15.819645594225639,20.072502658215765,3.376851325801489
2021,102.6033294883787,16.30432446329487,21.397460624677862,3.4001931755522476
