regional_id,inter_100k_ha_q1,obitos_100k_ha_q1,inter_10k_vei_q1,obitos_10k_vei_q1,inter_100k_ha_q2,obitos_100k_ha_q2,inter_10k_vei_q2,obitos_10k_vei_q2
21004,119.94158451702992,33.540408938533815,55.28025470242645,15.57885569794023,73.10774700309081,30.095566689767278,28.606253275923766,11.619307506100078
21005,18.407437730369374,29.693621658151415,8.868333753174053,13.759969973427662,5.03204357315895,20.781103119333267,1.97383256156176,8.164915123544535
21006,42.38429958475545,23.48792956083503,39.05608919358278,22.655398009368753,24.213178276026838,17.37424721812169,20.014895116935726,14.404396315868905
21007,119.113880435151,26.381187809610875,63.20978258216185,15.551763346657669,126.41871675225386,18.637979534866396,58.696781437957824,8.341396453363279
21008,260.9606499731787,31.768660891666798,77.60727567283692,9.66979906547039,279.38319858599004,26.80387545284647,70.52344734338949,6.995930400342406
21009,44.12207467803275,23.677000197542892,36.8359434171807,21.675130323098028,21.253523105699344,17.85501572331714,15.859497946635088,13.225302166441004
21010,22.755511674495608,23.432438092678666,8.9280408381477,9.071271569647985,15.98736745619722,24.42809990387793,5.126614080279403,7.685238912085178
21011,200.85931709770665,22.733750091474022,181.6504777657852,20.42022751903555,124.26921416188767,16.06368445488826,89.51234830639865,11.350418521531363
21012,7.544910960836477,32.57127391020908,3.676677166855341,16.67936218813628,6.698071799539257,27.511415206132657,2.8053896237235914,11.689496716472544
21013,24.948259330800106,19.167409171311334,24.50849457342921,20.733376759233803,8.941840296698368,19.02817692932262,7.35648447506363,14.836317151588414
21014,77.17726272994227,22.396407337960493,48.08535358014945,13.52678759450508,137.73701215401462,19.023542962284946,69.46966049231078,9.789701660304946
21015,48.4119938057068,35.45679937199149,28.931851572824808,21.68979249885406,59.59629941638234,29.463808752729065,29.35850958944304,15.49262247882385
21016,23.580152138218843,12.20493015628887,8.073250910452709,4.2546497641209395,13.777428986484512,10.687514977977436,4.244167726918082,3.3355928490805113
21017,130.56138935984046,26.44144977167418,71.28352662512371,14.590209052161583,203.8915523784469,23.139395704269695,98.52875576282636,11.076054522905983
21018,97.63732946711842,18.340216625390312,84.17204140653993,16.168542051509448,64.15873702976313,14.353920551555206,44.91797116896369,9.756763231095139
21019,75.6164900489159,24.016036271774666,64.24568873893097,21.589644711654202,28.473482534784434,16.441570594215182,19.331599834948022,10.613653445501187
22001,335.8772330926157,38.94506875189863,131.38106514866735,15.688080650524558,446.11441550442225,31.76765340737945,162.5209143000767,10.997874497036761
22002,119.57646358204738,33.16994077526755,70.08231819300217,19.8852400886522,189.95998090769797,28.161052702555978,84.00411335267225,13.741571398397966
22003,148.3087511384944,33.783924930617104,66.24990428412428,15.212765832348161,114.04577972044201,26.613414731295393,41.77312675864031,9.757448806675132
22004,295.1156262825945,28.58929244534464,70.21069971713338,6.974149546451666,300.1024408701293,22.19796430169074,64.65979494246875,4.6717567274063825
22005,112.73934410860926,29.144015410706928,34.35724183348512,8.307183404409786,123.4545069826626,29.841954102618125,29.74252914894071,6.982922336530333
22006,179.6592034740541,34.30090598867286,84.76380022612007,15.621482732078992,240.44981989722538,33.580855499870246,88.35894957924225,12.63022636003755
22007,292.7054770597449,41.58998909392699,118.35238513028582,16.15443941440467,316.813812653086,37.50754933323438,97.13457304063641,12.313474046399865
22008,236.72382519089996,39.76753939645275,118.7517167663884,18.59743171748295,154.39168552377015,32.56899182699432,61.5183323565956,12.849710113010405
22009,109.0847911830067,47.433904997545355,43.001920398732224,17.396325551305097,67.99694171274105,33.00337806450359,20.20487537868627,9.801145632170826
22010,171.75449504233163,38.529392870627944,94.17660005597352,18.60776126266966,138.58751996105337,30.901239408641082,56.61763375333864,12.620147287664082
22011,231.87745194166746,35.0436493613429,87.39490227030373,12.642828511210316,270.14347385470717,29.43104402784906,81.65826586611725,9.13373059818743
23001,166.41739811000576,14.809600992732083,45.75824744784083,4.072835901575903,136.54200640033815,9.407586051862255,34.186779647115515,2.322416640196267
23002,121.70603183453325,24.088870949635993,54.66083452652429,10.6038379003711,107.61547061264567,16.218076965109887,38.94938886369799,5.8384518986988
23003,109.02876978388196,18.183666181105547,51.33881895434488,8.590395679061388,107.84993842853156,11.994860328730173,41.97199944119528,4.861758161107799
23004,331.89196342570585,28.615701708853866,154.276814562426,13.62286610184093,227.07005861973366,20.30513242941236,90.07753636205175,8.257678745140748
23005,121.32260590194917,32.2912010770449,47.349790763769406,12.613625924815745,103.66051332793499,18.80163124147135,33.68585437904057,6.48775932397548
23006,108.98907227989585,24.523567870123866,54.55642420306817,11.688629124177847,89.08492361205064,17.30147149131836,37.06318318691459,6.822545508881525
23007,135.2228559280868,20.768460901325508,54.996135102839304,8.555413480280134,143.2154043170425,18.585093201673075,48.598208383322,6.398003528734085
23008,204.97596634615994,27.78081691360726,74.08704680876234,9.961226958978052,192.59138853226358,24.776826644272937,58.80882520463126,7.4653823662407355
23009,696.67500933724,34.54836532831233,191.0271196476108,9.631566395632682,499.558144905783,33.16639068503943,123.33394276920868,8.053193967040706
23010,257.694577244004,41.91743691571236,64.4011839708561,10.49863387978142,207.0429470827841,28.21430780956902,44.88720884824838,6.015758094407162
23011,40.627572352366954,30.943761688544207,13.70581278453224,10.449846685565632,56.08963090955399,27.484857596240325,16.613666722711457,7.787242898179769
23012,50.512878816387776,40.76969684569307,21.905008338596765,17.314701154581527,71.85357608676337,38.48766444081353,25.44361557245255,13.494091770424728
23013,32.45745167664512,40.1622792202301,11.131674690532119,13.156826541330883,49.932855843647644,36.97149795010112,13.880123858604943,10.58130016395392
23014,105.78546927312254,43.86373691199893,36.27758237293149,14.614579593185042,118.9933733198716,33.3124547846372,34.55222722661368,9.694194312671375
23015,36.79012680513185,42.062369551089674,11.42650549102996,12.834599183682833,46.57264187853223,36.72877201956241,12.803244413921856,9.734757434692384
23016,27.468645999700804,25.442883079147148,15.312385556287996,13.73956076404345,36.437207228793405,21.440233890280798,15.676374205723345,8.643721038929806
23017,115.6017295612774,32.10976470259295,38.08304890991772,10.570673220188954,117.10757812544097,30.348109368849634,35.366541018507874,8.968264839871265
23018,122.50894632504087,29.961531895664287,39.856237866410424,10.015993810615575,145.6523937405206,33.02760213945086,44.428222702885776,9.71670825866634
23019,219.6357998231308,28.965739127367105,86.52353911555107,12.581586502770392,225.6181309306515,29.19726471097576,78.34953360706673,10.15627193346252
23020,102.82798168080414,26.82158497193769,36.70078052829324,9.482484087695445,102.897145598838,29.439834287867345,31.44472270201287,8.823900305980562
23021,188.82958765525547,24.56891541200705,56.884854693503584,7.128282445138179,188.93567830649184,18.93276031353809,46.85998867344496,4.846917146507814
23022,152.9331900948998,26.181961545343903,65.03998365191184,10.727082850143175,167.30238291825145,17.613581049304734,58.20422238723613,5.891112790453837
24001,75.94431204408488,18.16169596828726,38.53575790859355,9.051374884804986,142.89099081609294,16.54028355344855,57.78774515856114,6.692290409886239
24002,118.54354102339204,22.48858995238225,32.99365415419338,6.360863424357683,146.87974019097345,17.441335818339393,33.989813537505505,3.9960918135697394
24003,87.5352227600008,19.154921247505456,47.380505460897254,10.09267949316175,139.33617136401668,14.18238482171959,62.11467218340123,6.373057143771271
24004,53.65788903543214,19.868224823258444,16.26368658086161,6.024373162668029,77.2064727134335,15.7487846572428,19.86445764051085,4.12727991393431
24005,86.53049099335456,19.37064877478631,41.01168381541005,9.101224710278764,141.30615663652742,15.948499930959573,56.467830849309934,6.22371785761706
24006,73.77305578242735,28.987733635618465,26.148207976617105,10.296119012812582,59.17759370903308,25.85492119782208,16.832391885898744,7.123135607113328
24007,59.05946929117265,9.473390264487422,16.302972995664405,2.6051113811675264,102.02867850712963,8.209118185102396,24.82410255826251,1.9844296296249444
24008,92.29047431802502,28.43662287418841,34.80056235469906,10.88795980739389,132.16592658577207,16.122623733935725,60.6144704929856,7.8700519163553055
25001,126.56867513061522,17.14700322585023,37.20106619632863,5.251463850440796,140.82396287520893,14.421318303933496,36.34993828104153,3.5705714264199466
25002,89.23878714600137,27.438529675440346,44.74591536660316,13.472352360269898,121.36681492075024,21.960750295572655,51.14647575754169,9.084119408908872
25003,85.68010586814239,28.2147378931454,43.45641608989773,14.270550372533261,100.22684458435418,25.103570811265982,40.31036687103081,10.442460039524741
25004,85.16634677559837,32.970903803715565,65.92221749702637,26.437786676980927,90.01898227207838,26.901011434543904,63.83560701452277,19.223521880398934
25005,83.98188469734636,39.89109410642918,50.053358176249844,24.582538297117402,102.92936189183791,30.6771057917663,49.34902958475981,14.612024435681054
25006,93.26778681793911,26.918041477453244,32.321978613629994,9.324453859242443,108.78210119905083,23.217456871171983,31.86940049779689,6.652784901180279
25007,87.38413792371871,28.235450154281807,41.08644200127422,14.27936246753681,98.92262735801293,25.909020407563105,36.334222451335364,9.877559866663525
25008,70.12540183086594,28.726194002685798,22.42468680961499,9.316616506129392,105.02364770190255,25.182090865739532,29.495714573965763,7.021307377845332
25009,284.1352731149989,28.39405741775394,97.24525342620194,9.39367154022197,185.638879575024,23.81240972070433,53.967421423778745,6.64546160561785
25010,118.44047633073804,34.80083579005662,38.327842530228,12.304723591870632,126.25669713041034,28.540983555097853,35.92450952815394,8.368504102530178
25011,65.40505053678777,31.27811098191406,79.93065900483762,34.29083958702157,72.0207144771284,25.254171288957913,55.71630535707695,21.11418821412532
25012,127.45742864586771,24.551569665465365,75.60673539927046,14.226977926508418,123.76593547121956,19.311865610431788,61.83010325432363,9.137305189936768
25013,76.92013088710694,34.82784051076514,27.742824038123167,13.36532079690895,116.9605507650447,23.13183825340956,35.31378801826581,7.490203666647352
25014,136.22259906498834,28.388650275095813,65.84914317718967,13.12728053507023,156.77106896248569,22.261062587114907,61.17819099229602,8.531069279840432
25015,111.45499609982889,27.69922625610821,67.9436240682338,18.22377362231258,118.39332951519475,23.163838591911883,57.34015128577249,12.048618406010906
25016,96.91921938079892,23.953667715776856,29.97997605847452,7.699617531506946,101.20420921712133,18.390184936547254,26.742512534691784,4.967874797809159
26001,11.703167357314118,27.728401096431988,3.9632765716020844,9.344036264050136,11.021220251726572,23.91289052078662,3.1321887627090472,6.902069162482864
26002,10.820527528572086,23.12751000042718,5.5120284626890665,12.129874563511503,14.583020091408624,20.256727876611762,6.2597744825162565,8.840831229472323
26003,25.109275279866488,23.858360852796483,8.56253166557979,8.337679149301502,32.846147029815825,19.798542338854332,9.870913324575955,5.887548281886858
26004,17.24884390571399,28.95126215221272,7.63407218656627,13.50317450094056,32.114695590900055,25.63849908450584,12.552833330011225,9.795511906053544
26005,93.61313623945371,24.484498079451306,33.59573160267922,8.762577381995309,93.63292610542348,16.01469106674104,30.127453151852073,5.080959587084502
26006,40.036869674364446,18.83670242196778,17.149394101558972,8.221378589699722,39.11959383931313,17.192422097014365,14.845773528495528,6.523474395578152
26007,212.41491508064485,36.41068874393223,83.82309603896297,14.042871668890365,198.27894759427366,32.03309222648339,71.73439824553546,11.006502364328707
26008,191.78049664316327,17.19447824420959,124.75536237594153,11.283286717152787,164.00531947380819,13.965303102582379,95.21320494096182,7.79064241844652
26009,175.57947920794177,27.47477089169451,57.25970201321337,9.318788315177002,185.27715924171554,24.682102257284683,53.75268786246649,7.236879481149554
26010,75.45224504225015,12.759135658215321,25.724064690617027,4.292385692335351,57.82318937602616,8.888156130984637,17.84685632682741,2.7424879068537633
26011,56.14241748864191,25.378667315464817,22.39038150733056,10.319246198876115,94.60789109847914,19.290180475372047,33.630667517435946,6.9354659112960775
26012,21.361663743172723,33.60982912123495,7.696504077862721,12.764514935925195,20.583275905062308,26.39520589288106,6.394361382413127,8.179186922136388
27001,40.920322350234855,14.711388832921292,16.09813697330301,5.98639267829366,34.36462706089956,11.605960249871254,11.96449624070099,4.012206041217362
27002,49.97207698082666,19.277426773010017,52.15903044956836,20.342230941224372,43.604737021193586,23.49699453396532,33.0203987284224,16.79821411936549
27003,132.5807021148896,22.653913252169822,106.13246350354729,19.555393304805218,54.88949225758209,18.67419662520184,34.375493937682016,11.209378544061845
27004,42.87702212523958,20.582970455299417,36.33299438858133,16.34606754020666,34.74275326999014,17.72996779879721,22.529298196960596,11.297736273719687
27005,57.71768861954229,22.090002149456684,43.58355817109662,16.20292635192059,61.029462139315726,19.90701929725403,36.69931155897475,12.408775770844736
27006,61.41868731899629,26.625965821904884,38.17435340652029,16.1213755791507,66.71008034249536,20.596465540761123,34.27233048500526,10.962280888406791
27007,136.59564412132914,30.039116591181752,52.29057712927309,12.08629400174937,144.09165901673182,26.198543326793292,47.39672089272438,8.481603009462736
27008,94.03686327388417,30.18512938506668,48.433376775608906,15.15292757530803,97.43307362576058,25.4742997192955,36.852455526863395,9.854556502291935
27009,97.9820869703902,28.695876839192096,60.60553940334311,17.582461144770882,83.16439077390652,23.235949389838414,41.85691072137027,11.334371834366973
27010,105.69521984147985,25.648530619743074,52.089351957284364,12.624420314776838,74.5306040708347,23.91006314857977,29.543396829342978,9.499691459272434
28001,67.39269694934922,14.614919188087772,18.563018215934243,4.056523476210517,71.43386573547215,11.626279324409225,18.487748958784234,3.026928398148244
28002,175.71693226041373,24.76962137036578,90.63259899369481,12.460804965914754,110.57290619852247,22.289069716034053,46.02090670486752,9.37853204082077
28003,88.29186817216618,32.17912372118353,28.44191662767222,11.228863975529482,123.77107804179565,29.685137749921218,32.785772302059286,8.147404391296337
28004,157.57926929198118,21.34812770968265,53.16747437216611,7.900519388340588,126.77651824787003,19.594997400047525,35.783546819970255,5.362373538288118
28005,80.59045207328836,35.27010430794269,39.609426670945524,18.080677687351614,97.80966224023047,27.45757402362077,42.18704545507707,11.611942401615032
28006,64.6260914850046,17.342434458839136,33.02378121978937,9.22062050054992,80.19930495078889,12.975156600973776,35.43273004724785,5.568851224055983
28007,89.18143215200996,29.896731964001354,49.840905113494486,17.063830775573248,98.19311301048248,24.740269484593398,45.86681518285832,11.2955585291038
29001,40.73101104859643,23.008501051201257,21.526203155452478,11.741867028237994,29.063902386431764,18.86054840606821,12.727556163782989,8.296501610040913
29002,20.548927752390128,14.379332503792178,7.467556606083957,5.08099189870979,97.10637696570498,20.798938324444677,29.575373140127716,5.966505319095322
29003,145.84165616312828,19.301208103432728,62.13408027634689,7.943426715058534,116.95657437364666,21.54601515346402,36.714697168076455,6.7998802724910785
29004,28.607918769633113,12.877401442030312,12.944895665912238,5.6923040658441915,37.08386473010665,8.702271874494016,14.369262433082142,3.431835439140235
29005,18.37293786141354,13.20040720670219,8.807368203939127,6.214765409656833,26.815456905915184,16.167811828895456,10.991824327883185,6.229659675089126
29006,101.54966918835612,10.222212701939977,36.031806762201334,3.607633030097463,119.4993250284187,15.560601405485052,35.52428860027243,4.626050217831066
29007,97.72189673664573,25.463589675019996,41.519680212644985,10.787057066824655,19.697869015015137,24.340444385677138,7.000923486536829,8.77783473133833
29008,103.104457113922,16.206817727959706,79.32655790281828,13.381664332909935,139.26622916717082,18.046269349461696,87.5317170319941,11.167979677840414
29009,14.93424598965742,17.141593536323448,9.991366562415667,11.430835484974416,13.932978303952723,16.318400514240103,6.893000237688572,7.8640965571303525
29010,17.15545284040642,23.338870096462593,9.95955747719575,13.196357859069536,34.15508321932061,21.202963851992166,15.223875181664424,8.948001133816868
29011,122.20690945646098,16.073154390595345,76.18175756742846,9.464582734746244,194.47430330796092,21.26986421368016,92.78594239256039,9.895071672220297
29012,4.965743901858903,17.568789131996745,2.528890720067592,9.256719957327359,11.401671266271734,16.7143066687659,4.629688389489189,6.986202967217866
29013,57.360494055869424,13.840369782432278,39.5676050316199,9.301560767500856,49.12422933915137,14.949968200817793,27.7361983009004,8.174054172660574
29014,110.1742538765759,25.385798225568752,60.19865446125091,14.385088266841857,182.45582534253055,19.830795941567366,76.60790519604484,8.453675608488371
29015,19.00039663764329,24.090204898245965,8.804076236240611,11.346959599906704,13.207090748373076,18.529132672447446,4.887145704920599,6.88733140821887
29016,171.65883481838972,21.902158791497314,77.81785465071282,10.289218717295544,164.6821129357623,22.597802767122708,62.15929325729748,8.524293119432564
29017,47.82165726091643,22.080380493144617,19.67829780812177,9.147546839606179,67.2584666211694,22.80004207699023,22.92650722033798,7.516865096557311
29018,135.13902806656108,18.158838367599408,55.16751286222225,7.368844058021711,160.3472166713225,16.94744620350001,50.9327401360015,5.509591217908083
29019,57.11845101769156,22.947120200331746,39.20377212127777,14.90522372499655,46.5621061870077,20.506750399920904,24.95756513771891,11.04005283119274
29020,43.27392475301235,7.552830360561721,15.96102262982633,2.8184539365742625,63.21505096840209,5.855872228683902,20.399007508838196,1.9474862740545225
29021,89.28896160957618,14.892717477774731,39.67364148156746,6.929453099388379,113.41697754198333,23.843546537083583,42.4464468689076,8.936548581823153
29022,22.05437148170811,18.538734423832487,9.61386061079615,8.082587030578875,14.5515747006489,19.030912588655653,5.2265526727270135,6.497602861529865
29023,177.5385172501873,23.46887557372487,82.3689152529598,11.74948054095638,100.8030243113974,23.713014248882182,36.77941109744715,8.527545425642874
29024,124.15151701500398,22.954470400698444,67.71094101398906,12.79146879705812,100.78050902078326,20.470260315751773,41.00379255622731,8.6188475714047
29025,100.37162570623038,15.25744972308187,56.2167050583572,8.058547150395626,152.12676640148874,18.30132931529183,66.68619222116365,7.761444868626942
29026,153.12680313071712,23.493485001422783,66.40433395747809,10.370565815390972,162.60727717299264,21.248668376731878,58.596212861554676,7.658859988141545
29027,9.452252313680571,19.49496278014338,6.255605234898322,11.313033429481973,12.013637910602394,17.584463164523378,5.9371517619049765,8.514103971833565
29028,54.264345867023074,22.915314331665776,23.7151608585207,9.980237122729012,57.25575112346912,20.458179897588362,20.05797371424673,7.076546300045982
31001,82.68198137255018,20.24271425502699,18.149627867744297,4.412574583144387,93.645338592174,16.350407410671156,17.599520850180316,3.0712842063942274
31002,98.01379058576407,17.453107999224734,18.65734621635203,3.32578989168612,108.24485955082855,16.909521155642622,17.807010262837842,2.8212433405555792
31003,126.34119769468074,14.327965484800206,29.960705460121893,3.5008896419031448,36.75280426200976,17.521999942277837,7.8560688107382255,3.7473827495024645
31004,12.011016762123173,17.03686874292408,2.505907204305478,3.669215686376649,10.258092155819398,14.589971743420534,1.9301410732222657,2.756364987683223
31006,9.811106018039789,18.406010349075174,1.7702829635538926,3.1969624263199776,15.159922665673825,12.125210902039463,2.383467304556148,1.941779549553272
31007,51.89843156269368,13.07755381905157,10.999681140547928,2.7825651048065407,66.65427878931214,16.01450423328669,12.001643449498832,2.9552078567847566
31008,48.94208271064389,17.57248550685327,12.01317710869196,4.130829447370882,46.61463584937236,16.30391132492228,9.657964367634438,3.3952000472798023
31009,30.005861544774,21.476931111647946,5.599692097723207,4.093348267992263,18.60561188392966,16.69586115651018,2.972139234854991,2.760952910193767
31010,466.36626087938197,17.678823482461002,134.91981177621278,4.919606429907185,316.63957713575,13.077967329258493,77.94666548253323,3.2914300286055154
31011,335.18244635019187,18.56322949277887,79.17853969334786,4.217005506242747,267.35688350074633,20.34111324672243,54.44465790506867,4.185736720207899
31012,79.69893359019585,15.165695193541845,16.385654929603128,3.18109443945771,97.56823002390469,14.897930201349883,18.2167877781756,2.84483643964678
31013,83.63464794700202,24.423595850428015,19.932618497276998,6.194923327870095,69.70056162022678,15.538588717657909,14.905183755705254,3.4501190940174684
31015,93.69932277462661,17.69730137496252,21.85175299723539,4.058961555568486,101.20502010875364,13.241341714996683,20.12789313546691,2.5672254719257124
31016,161.57375254140624,13.214480082915593,28.162481188369632,2.270891767765362,149.5903349447069,8.728962250000897,20.71710132615206,1.1811685294632683
31017,101.72620772060986,14.23043078394302,27.938219321151486,3.8727186832613825,94.68182621517732,13.169001722877784,24.09002463984392,3.2891178663266825
31018,72.91945770352307,13.400916575852655,17.730649003847947,3.280845121154688,62.40009747129406,8.591416360472259,14.456645426423123,1.9921877936111545
31019,107.05263983125165,27.025575058626632,29.523057071598068,7.280402524851926,97.52911116482957,20.64344523388165,22.745585020488644,4.717305438152049
31020,71.18913275584065,22.1620436707122,19.367395986151692,6.368431448295302,70.64029803952987,17.698155022937748,16.009689535809798,4.181969874951114
31021,34.5633709406394,19.0360792258356,8.585464395160745,4.676880696191633,100.43127918886168,12.057813813953327,21.544055654126346,2.729535777919342
31022,88.90956421024761,14.45803008008204,20.562028318351505,3.3467207868818045,81.0013641522415,12.305653713979037,16.276494359572823,2.555424888300868
31023,110.95441861429279,19.336752017021425,25.701335736246314,4.581630486365746,127.369429119847,12.571473414875317,26.216770044508586,2.622083426260186
31024,162.54878646871478,19.948131142717966,39.93845667525373,4.900770333895423,171.3487220399435,17.56901437875031,36.155568099581465,3.9452582450751428
31025,161.45585281029702,14.17813303062768,43.32357978217898,3.629170388157653,151.71799893820327,7.689170267301093,34.321554396437904,1.7374397099799779
31026,34.07753060713149,21.21321730532467,9.959509321774068,6.110394244419828,74.67884429744552,14.034919783666975,18.277212364329788,3.511072750148199
31027,215.41699876428953,19.14881707598804,69.50923284137039,5.8910634999481335,141.76345128273624,13.154667428118096,36.69251472279781,3.3044581732944898
31028,106.1858141307159,24.707891482328513,23.320070613445242,5.118719665902212,35.6411071154071,21.448241050153996,6.373999333473418,4.053446414864205
31030,82.03989054698101,22.571555962371747,16.655764175609093,4.413250935512916,129.32723449194566,21.487553623586244,21.75608302586152,3.6018542722205025
