_regional_saude_id,_regional_saude_nome,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum,_regional_saude_populacao_quadrienio,_regional_saude_frota_quadrienio,_regional_saude_vlr_investimento_por_hab,_regional_saude_vlr_repasse_financiamento_por_hab,_regional_saude_vlr_contrapartida_por_hab,_regional_saude_vlr_investimento_por_frota,_regional_saude_vlr_repasse_financiamento_por_frota,_regional_saude_vlr_contrapartida_por_frota
31068,Pedra azul,2018-2021,1727218.7,1711121.1400000001,16097.560000000001,65801,13542,26.249125393231104,26.004485342168053,0.24464005106305378,127.54531826908875,126.35660463742433,1.1887136316644515
31066,Nanuque,2014-2017,1871117.6900000002,1771800,99317.69,70346,25740,26.598778750746312,25.186933158957153,1.4118455917891566,72.69299494949496,68.83449883449883,3.858496114996115
31067,Padre Paraíso,,6968152.08,6825210,142942.08,,,,,,,,
31071,Frutal / Iturama,2018-2021,48010779.410000004,42573494.27,5437285.140000001,185367,102597,259.003918766555,229.67137769937477,29.332541067180244,467.9550026803903,414.9584712028617,52.99653147752859
31067,Padre Paraíso,2014-2017,1367704.1099999999,1328150,39554.10999999999,63295,13186,21.60840682518366,20.983490007109566,0.6249168180740974,103.72395798574244,100.72425299560139,2.9997049901410584
31068,Pedra azul,,5502813.78,5361163.16,141650.62,,,,,,,,
31068,Pedra azul,2014-2017,1062125.22,1051016.94,11108.279999999999,64975,11058,16.3466751827626,16.175712812620237,0.17096237014236243,96.05039066739012,95.04584373304394,1.0045469343461746
31070,Araxá,,18092345.910000004,15954986.08,2137359.8300000005,,,,,,,,
31070,Araxá,2018-2021,15841790.439999998,14923931.43,917859.0099999999,192740,107247,82.19254145480957,77.43037994189064,4.762161512918958,147.71313360746686,139.1547682452656,8.558365362201272
31075,Uberlândia / Araguari,2018-2021,14150425.96,12100527.09,2049898.87,933101,577118,15.16494565968743,12.968078578846233,2.196867080841195,24.519120803717787,20.96716285057822,3.551957953139566
31078,Congonhas,2018-2021,3009719.71,2491229,518490.70999999996,127345,67743,23.63437677176175,19.562833248262592,4.071543523499155,44.42849755694315,36.77470734983688,7.653790207106269
31070,Araxá,2014-2017,4666057.100000001,4541359,124698.1,185966,93600,25.090915005968835,24.420372541217212,0.6705424647516213,49.8510373931624,48.51879273504274,1.332244658119658
31071,Frutal / Iturama,,31242426.059999995,28561812.89,2680613.1700000004,,,,,,,,
31072,Uberaba,2018-2021,10229781.41,8929208.09,1300573.32,428065,259675,23.89772910656092,20.85946781446743,3.0382612920934906,39.39455631077308,34.38609065177626,5.0084656589968235
31071,Frutal / Iturama,2014-2017,16980743.229999997,16079035.56,901707.67,178326,89563,95.22303662954363,90.16652400659467,5.056512622948981,189.59551634045306,179.52765717986222,10.067859160590869
31072,Uberaba,2014-2017,54966643.229999974,50137592.4,4829050.830000001,411807,234200,133.476709308001,121.75021891322876,11.726490394772311,234.6995868061485,214.08024081981213,20.61934598633647
31072,Uberaba,,21774517.92,19506933.04,2267584.88,,,,,,,,
31073,Ituiutaba,2014-2017,20792048.280000005,19440000,1352048.28,196175,94249,105.98724750860204,99.09519561615905,6.892051892442972,220.60762745493327,206.26213540727224,14.345492047660983
31073,Ituiutaba,,24897620.68,22462120,2435500.6799999997,,,,,,,,
31074,Patrocínio / Monte Carmelo,2014-2017,16829680.189999998,15608950.61,1220729.58,195740,107749,85.97977005210993,79.74328502094615,6.236485031163789,156.19337710790816,144.86399511828415,11.329381989624034
31074,Patrocínio / Monte Carmelo,,38552132.089999996,33077015.439999998,5475116.649999999,,,,,,,,
31075,Uberlândia / Araguari,,88809909.22999999,81689915.41,7119993.820000001,,,,,,,,
31075,Uberlândia / Araguari,2014-2017,142648461.82999998,134683768.5,7964693.33,900072,523836,158.48561207325633,149.63666073380796,8.8489513394484,272.31511738406675,257.1105622752159,15.204555108850862
31076,Manga,,7006526.85,6646774.15,359752.69999999995,,,,,,,,
31076,Manga,2014-2017,953708.61,866120,87588.61,58582,11484,16.27989160492984,14.784746167764842,1.4951454371649995,83.04672675026123,75.41971438523163,7.627012365029606
31077,João Pinheiro,,10682974.819999998,9701160.549999999,981814.2699999999,,,,,,,,
